id	DESeq2_logFC	DESeq2_padj	edgeR_logFC	edgeR_padj	maxPadj	minPadj
ECM1	-0.170057228292583	0.750000849812256	-0.105745591380539	0.849934746963276	0.849934746963276	0.750000849812256
IREB2	-0.122090448540107	0.716219330699582	-0.0656202303403706	0.850672961626577	0.850672961626577	0.716219330699582
CRCP	-0.00875707542743834	0.960159010296945	0.0501685334178557	0.850764644787689	0.960159010296945	0.850764644787689
PIN1	-0.132202467114321	0.707434960272716	-0.0690230165735796	0.851132549618871	0.851132549618871	0.707434960272716
POLR2G	-0.0107961445181602	0.950975324396708	0.0477695469869061	0.851132549618871	0.950975324396708	0.851132549618871
C5orf35	-0.171171555187797	0.708145498645314	-0.113766364174949	0.851176444174721	0.851176444174721	0.708145498645314
FNDC8	0.0632528891007271	0.923448914238503	0.12429885092298	0.851622365200305	0.923448914238503	0.851622365200305
APBA3	0.0166784000840454	0.971317731498395	0.0811144641097223	0.851708893942886	0.971317731498395	0.851708893942886
C11orf10	-0.118714438459551	0.66847431717503	-0.0581670821085235	0.852247119410254	0.852247119410254	0.66847431717503
C1orf212	-0.114691489459917	0.534722766651987	-0.054946328058616	0.852490438122608	0.852490438122608	0.534722766651987
KIAA1191	-0.110813990150764	0.563745448773198	-0.0522027491561425	0.852658288676807	0.852658288676807	0.563745448773198
MFSD11	-0.00192231036178876	0.993875164250135	0.0590202565267093	0.853332130219556	0.993875164250135	0.853332130219556
NAP1L4	-0.107457155717034	0.423791005753032	-0.0479225500719812	0.853528157403041	0.853528157403041	0.423791005753032
PPIA	-0.108530253842245	0.479416577745055	-0.0494037047184956	0.85355712979818	0.85355712979818	0.479416577745055
ZRANB1	-0.0085255468380174	0.967772416885837	0.0500150947965739	0.854166742969936	0.967772416885837	0.854166742969936
TMEM143	-0.140715171746847	0.704628915964637	-0.0792326273393368	0.854166742969936	0.854166742969936	0.704628915964637
NAPRT1	-0.165887243212784	0.760287645378065	-0.100012114896959	0.854333595425399	0.854333595425399	0.760287645378065
PTGES2	-0.00164831385271797	0.996017766791959	0.0611494005797506	0.854386384759163	0.996017766791959	0.854386384759163
CLCN4	-0.227623400922421	1	-0.169602702751011	0.854386384759163	1	0.854386384759163
MECP2	-0.113432963446077	0.541583507165178	-0.0532514412026266	0.854690908745475	0.854690908745475	0.541583507165178
AP4S1	-0.144247795459048	0.681276564249819	-0.0844676267875015	0.855353506054379	0.855353506054379	0.681276564249819
POU6F1	-0.132585723361374	0.649335959579763	-0.0731264716892128	0.855974542243777	0.855974542243777	0.649335959579763
EIF4G3	-0.012834878833713	0.946107974474819	0.0461704659396608	0.856004818556114	0.946107974474819	0.856004818556114
APH1A	-0.0132130677968234	0.945839721739637	0.0460291924685462	0.856844565203365	0.945839721739637	0.856844565203365
KIDINS220	-0.114342514756875	0.653407368366823	-0.0547628280267775	0.857575073205695	0.857575073205695	0.653407368366823
ZNF354A	0.0185355911296375	0.9636272857311	0.0758336625312325	0.858112507065232	0.9636272857311	0.858112507065232
NOL12	-0.121620929145626	0.617878124441652	-0.0616597034695432	0.858216366851868	0.858216366851868	0.617878124441652
TMEM135	0.00628866086693993	0.986070432918466	0.0624868834250958	0.858809729443691	0.986070432918466	0.858809729443691
EFEMP2	-0.141565782961089	0.689725022349352	-0.0805776506292472	0.859119224742125	0.859119224742125	0.689725022349352
PPDPF	0.0373845267244537	0.958797494128037	0.108325565386655	0.859472813149594	0.958797494128037	0.859472813149594
TP53I13	-0.146925588206897	0.733945393986072	-0.0835552004346329	0.859790295622313	0.859790295622313	0.733945393986072
PMFBP1	-0.177162848224558	0.746005226675834	-0.122065954591087	0.859875198943325	0.859875198943325	0.746005226675834
NEK4	-0.116722856633212	0.668980954918078	-0.0599576899171055	0.859990839896781	0.859990839896781	0.668980954918078
GLUL	-0.0132917544647926	0.950975324396708	0.0463506880436075	0.860577472312079	0.950975324396708	0.860577472312079
LINC00116	0.0350566575466447	0.955295421013821	0.100176914235625	0.860772786373622	0.955295421013821	0.860772786373622
TRMT112	-0.0161616601186747	0.922886517579494	0.0437703353886158	0.861080319681483	0.922886517579494	0.861080319681483
ZNF200	0.00396171233692166	0.990045323162664	0.0630145349796728	0.861351180244233	0.990045323162664	0.861351180244233
FKBP14	0.0170245506302059	0.96896354199109	0.0736151229959455	0.861514314140792	0.96896354199109	0.861514314140792
STARD10	0.00265577139712897	0.994134421103823	0.0633328613948198	0.861626962870171	0.994134421103823	0.861626962870171
CEP95	-0.00573669674236824	0.982858705578875	0.0520809831828072	0.862222600368563	0.982858705578875	0.862222600368563
C12orf41	-0.109262399236527	0.538397949464564	-0.0507165078155825	0.862277986767011	0.862277986767011	0.538397949464564
CEP76	-0.123767935338842	0.605682224440456	-0.0643319360854398	0.862277986767011	0.862277986767011	0.605682224440456
KDM4D	-0.149308698771517	0.703917832752132	-0.0901590404307745	0.862277986767011	0.862277986767011	0.703917832752132
TIMMDC1	-0.109494692568679	0.60970705379575	-0.0512641607524631	0.862425859333797	0.862425859333797	0.60970705379575
JPX	-0.141643450322671	0.705786910783358	-0.0838884325584067	0.8627340970935	0.8627340970935	0.705786910783358
C19orf24	0.00453840765058054	0.99134597493874	0.0691506982348255	0.862983493798856	0.99134597493874	0.862983493798856
EMILIN2	0.0169344642539417	0.969891226501599	0.0757775457108802	0.864204452451793	0.969891226501599	0.864204452451793
GNPTG	-0.116431774149438	0.617745314429539	-0.0565821035247018	0.864907663001472	0.864907663001472	0.617745314429539
SORD	-0.0121885481662093	0.962699605319584	0.048436704451226	0.866284557634487	0.962699605319584	0.866284557634487
SUV39H2	-0.116121671284266	0.69355919841385	-0.0588809374937002	0.866284557634487	0.866284557634487	0.69355919841385
STYK1	-0.209733955559743	0.806875725459425	-0.161749911500567	0.866284557634487	0.866284557634487	0.806875725459425
GORASP2	-0.0175210046881223	0.920161782711571	0.0427362395730494	0.866284557634487	0.920161782711571	0.866284557634487
PLEKHM2	-0.124223634168861	0.717605288360095	-0.0606456762112244	0.866284557634487	0.866284557634487	0.717605288360095
LOC100507178	0.00652094252942953	0.98705454023901	0.0671492717403276	0.866284557634487	0.98705454023901	0.866284557634487
CD4	-0.2877372377574	1	-0.229903044900666	0.866284557634487	1	0.866284557634487
PTPRB	-0.214895829176176	0.835226249221001	-0.168688654430816	0.866284557634487	0.866284557634487	0.835226249221001
LOC729513	0.00444466929422587	0.989003644391112	0.0664167423662112	0.866535165810015	0.989003644391112	0.866535165810015
FANCI	-0.0123836900971667	0.960297537463602	0.0460676371568031	0.867227853680877	0.960297537463602	0.867227853680877
IFFO1	-0.124304035698342	0.681235944010648	-0.0626615802634679	0.867314290898422	0.867314290898422	0.681235944010648
ASAH2B	0.0748232984679643	0.916534316948688	0.151955890516109	0.867994859378047	0.916534316948688	0.867994859378047
ARL6IP6	-0.0125797354921569	0.953344790392573	0.0464816042700953	0.868140031651646	0.953344790392573	0.868140031651646
KLHL18	-0.107900945824473	0.530088075737148	-0.0479278186562979	0.868794269604955	0.868794269604955	0.530088075737148
NDUFA3	-0.116122114952667	0.687417350714882	-0.0540590735779127	0.868794269604955	0.868794269604955	0.687417350714882
ANAPC1	-0.104257064421862	0.549976525785304	-0.0444127840446234	0.869311996373499	0.869311996373499	0.549976525785304
COMMD5	-0.120038048301709	0.669290524080434	-0.0593951085236512	0.869388140283912	0.869388140283912	0.669290524080434
WASH5P	0.000329124745673821	0.998903000036463	0.0588564838213897	0.869722206468943	0.998903000036463	0.869722206468943
PPP6R3	-0.104260451440481	0.616093106638981	-0.0459570088851084	0.869802684392191	0.869802684392191	0.616093106638981
PPP1CC	-0.0131181034067579	0.957224647447964	0.0444349657306473	0.86992253786029	0.957224647447964	0.86992253786029
USP7	-0.0180917180606503	0.92277731476123	0.0416479195100895	0.870295671424599	0.92277731476123	0.870295671424599
FTX	-0.158756826959536	0.731031248781381	-0.103201644419621	0.870410075271323	0.870410075271323	0.731031248781381
POLI	-0.00220165432117836	0.994587420930827	0.0546161063886684	0.870421441392092	0.994587420930827	0.870421441392092
DMPK	-0.122335751139184	0.71646773997844	-0.0595913188450873	0.870421441392092	0.870421441392092	0.71646773997844
IGHMBP2	-0.00473853553927783	0.987703485676359	0.0569407914310061	0.870421441392092	0.987703485676359	0.870421441392092
C7orf44	-0.0129949933324464	0.955208900679579	0.044538371270555	0.870626453748688	0.955208900679579	0.870626453748688
MED9	-0.00752007494348916	0.977372899737038	0.0529848247330333	0.871292241470557	0.977372899737038	0.871292241470557
SCYL1	-0.115164735364133	0.69343026405908	-0.0538298591145829	0.871558518715834	0.871558518715834	0.69343026405908
TSTD2	-0.00685826764729769	0.978359347444664	0.0516387842916878	0.871558518715834	0.978359347444664	0.871558518715834
CABLES2	0.00242380632945483	0.995356945975953	0.0650828278149935	0.871763448185505	0.995356945975953	0.871763448185505
ERGIC1	-0.015964560969589	0.94948905284535	0.044398947519758	0.872683775082676	0.94948905284535	0.872683775082676
WDR60	-0.105210581538707	0.534939172158079	-0.0466426469960791	0.873356616762695	0.873356616762695	0.534939172158079
FAM72D	-0.00615951235822832	0.981874947371384	0.055907264855716	0.874334011741865	0.981874947371384	0.874334011741865
EPB41L4A-AS1	-0.00665948477543425	0.986001670891404	0.0565994217862162	0.874881298172937	0.986001670891404	0.874881298172937
ITGAE	0.00658107027294975	0.985702148840167	0.0644009239073532	0.874988121147331	0.985702148840167	0.874988121147331
FLJ37201	0.0409347964623569	0.957107439892178	0.0821644422116142	0.875362146393745	0.957107439892178	0.875362146393745
FAM58A	-0.119848850778742	0.646320994317063	-0.0597297586418169	0.875920205621514	0.875920205621514	0.646320994317063
BRMS1	-0.111252964313858	0.666320083661943	-0.0506556878012401	0.875920205621514	0.875920205621514	0.666320083661943
MRPS27	-0.0186268453316371	0.92360053484311	0.0394156373200132	0.875937547830304	0.92360053484311	0.875937547830304
UBP1	-0.020196219829061	0.891586457832787	0.0387932120925826	0.875937547830304	0.891586457832787	0.875937547830304
USP33	-0.109075355820553	0.706337977598713	-0.0516744590697592	0.875937547830304	0.875937547830304	0.706337977598713
DNAL4	-0.126184919912858	0.617868700339231	-0.0651807780816688	0.876630221655238	0.876630221655238	0.617868700339231
NGDN	-0.0142307944704462	0.951352186246088	0.0449529523359926	0.876744797326335	0.951352186246088	0.876744797326335
ZNF646	-0.113796146042457	0.701220261752086	-0.0527820776934449	0.877122695186282	0.877122695186282	0.701220261752086
C1orf54	-0.128457026725324	0.698296273751686	-0.0704135416471657	0.87741851692202	0.87741851692202	0.698296273751686
MND1	0.00342041471317656	0.992819551522773	0.0613123152012286	0.878375714599906	0.992819551522773	0.878375714599906
C5orf34	0.00394928304821609	0.991949097331346	0.0603105776826909	0.878544113852082	0.991949097331346	0.878544113852082
POLD2	-0.0143784210434019	0.964920536346052	0.0481338315380649	0.878926956294185	0.964920536346052	0.878926956294185
ENTPD4	-0.105173267136107	0.643254314798809	-0.0463383684873781	0.878926956294185	0.878926956294185	0.643254314798809
GMPS	-0.102529991256373	0.634680188786766	-0.0434312909063902	0.878926956294185	0.878926956294185	0.634680188786766
PPM1D	-0.00900239572226805	0.976119231026709	0.0496852234143105	0.879099443338857	0.976119231026709	0.879099443338857
PCMTD2	-0.106580041262013	0.673667911647451	-0.0488035043186421	0.879597214044935	0.879597214044935	0.673667911647451
FCHSD1	-0.110196877027763	0.658220069071649	-0.049603946262429	0.880028876635053	0.880028876635053	0.658220069071649
RRP7A	-0.0178383916761789	0.944285352121693	0.0436752575821219	0.880028876635053	0.944285352121693	0.880028876635053
DLST	-0.104615931349891	0.648559618261517	-0.0441657302037873	0.880075474799161	0.880075474799161	0.648559618261517
SNRPG	-0.0150114630355031	0.959128736349111	0.044889282753339	0.880282694398367	0.959128736349111	0.880282694398367
CPSF6	-0.100537561601924	0.584723059693015	-0.0412263320075972	0.880338345762259	0.880338345762259	0.584723059693015
BICD2	-0.0182783311679914	0.936005039867943	0.0421872762135539	0.880416035885767	0.936005039867943	0.880416035885767
KCNAB3	-0.144518232577077	0.765039362370045	-0.0832991208945206	0.880872250518296	0.880872250518296	0.765039362370045
TSN	-0.0179219009186836	0.937415445345678	0.0402345028043274	0.881051686493886	0.937415445345678	0.881051686493886
KCMF1	-0.0999441984717534	0.571043244798603	-0.0413190128063406	0.881552212946501	0.881552212946501	0.571043244798603
THOC3	-0.0102089874527372	0.972944050010268	0.0510805266588554	0.881578121343423	0.972944050010268	0.881578121343423
SRPK2	-0.0161816493131491	0.949198762409035	0.041834616309341	0.88186875850089	0.949198762409035	0.88186875850089
TAF13	-0.128567642910001	0.732498981120287	-0.0703400868937897	0.882037477538119	0.882037477538119	0.732498981120287
CTBP1	-0.124357586757085	0.754188225669331	-0.0593280448391574	0.882065419563977	0.882065419563977	0.754188225669331
DNM2	-0.113158597272495	0.712229881271218	-0.0497173993671797	0.882065419563977	0.882065419563977	0.712229881271218
SH3BGRL3	-0.115506910923377	0.729351723263326	-0.0524629844541551	0.882467649873765	0.882467649873765	0.729351723263326
C20orf4	-0.0179764785841517	0.928939895975022	0.0415272711895504	0.882499500064131	0.928939895975022	0.882499500064131
RNASE4	-0.149318719533655	0.736780327385007	-0.0889019219447107	0.882529009459253	0.882529009459253	0.736780327385007
GAR1	-0.0154408634303162	0.954231055625029	0.0456360882660821	0.882687879092901	0.954231055625029	0.882687879092901
NDUFB9	-0.0991417675364043	0.562891969179334	-0.0398497806453193	0.88348983824513	0.88348983824513	0.562891969179334
ABCB1	0.0330067797263911	0.959219174764544	0.0900115682256634	0.883690604434543	0.959219174764544	0.883690604434543
RAB3IP	-0.106894499316613	0.660834560353035	-0.0481806310609596	0.883929068465746	0.883929068465746	0.660834560353035
GPATCH2	-0.11847044895787	0.623431868259338	-0.0586184147882289	0.884525601595038	0.884525601595038	0.623431868259338
ICAM4	0.0126332341944191	0.981272069167972	0.0737953312573378	0.88467737114929	0.981272069167972	0.88467737114929
CBLL1	-0.0186225598064949	0.92712362028495	0.0405591207525876	0.884767639211312	0.92712362028495	0.884767639211312
AFF4	-0.10476808552682	0.708145498645314	-0.0465818272944782	0.885352370344167	0.885352370344167	0.708145498645314
MAU2	-0.0207843704424491	0.927380290599453	0.0392973663016796	0.88565445391155	0.927380290599453	0.88565445391155
FLJ39534	0.0164127345294573	0.97376539822543	0.0740795478456015	0.885971952917065	0.97376539822543	0.885971952917065
NEDD8	-0.102381148966179	0.675992343744574	-0.0435955246333528	0.886545932299616	0.886545932299616	0.675992343744574
KIAA1009	0.0015147267747941	0.996712344476738	0.0591975639666732	0.886805282984518	0.996712344476738	0.886805282984518
HADHA	-0.0243966377181253	0.897096945003101	0.0364724880296551	0.886849226521159	0.897096945003101	0.886849226521159
TMEM65	-0.131781626582621	0.777164587328318	-0.078211681604863	0.887074222401164	0.887074222401164	0.777164587328318
RBM27	-0.101377389849156	0.690583531665346	-0.0440010546663022	0.887709490843464	0.887709490843464	0.690583531665346
PMPCA	-0.0202565338474949	0.943370735570303	0.0420272105674994	0.887709490843464	0.943370735570303	0.887709490843464
STX6	-0.0205863912141098	0.928448189570167	0.0380866797492043	0.887817842058526	0.928448189570167	0.887817842058526
GNB1	-0.0982924327868612	0.538703539829727	-0.0382289948250398	0.888462202762475	0.888462202762475	0.538703539829727
UHRF1BP1	-0.0991256268800195	0.53333357144444	-0.0396102177542611	0.888588302978571	0.888588302978571	0.53333357144444
RNF7	-0.098674055918717	0.566312493599368	-0.0396109564595898	0.889138497691302	0.889138497691302	0.566312493599368
KIAA0368	-0.0232296231052689	0.91773165953364	0.036991393512691	0.889668688322831	0.91773165953364	0.889668688322831
